trip_id,ride_id,route_id,date,time,hour_of_day,minute,day_of_week,day_of_week_num,is_weekend,day_type,month,quarter,season,is_peak_hour,is_night_trip,origin_stop_id,origin_name,origin_lat,origin_lon,origin_zone,origin_location_type,destination_stop_id,destination_name,destination_lat,destination_lon,destination_zone,destination_location_type,straight_line_km,road_distance_km,road_factor,distance_slab,vehicle_type,has_ac,vehicle_capacity,vehicle_age_years,route_waypoints,standard_fare_inr,premium_fare_inr,base_fare_charged_inr,night_surcharge_applied,peak_surcharge_applied,rain_surcharge_applied,fare_after_surcharge_inr,discount_type,has_discount,discount_pct,traffic_multiplier,effective_speed_kmh,estimated_travel_min,passenger_count,vehicle_occupancy_pct,weather,final_fare_inr
UTR-001260,RIDE-171087,UTR-WTNW-1260,2024-01-19,19:07,19,7,Friday,4,0,weekday,1,1,winter,1,0,10,Sus Road,18.5459,73.7713,west,residential,13,Wakad,18.5984,73.7609,northwest,it_suburb,5.94,7.695,1.295,7.5-9.0,AC Sedan,1,4,8,10,186,204.6,204.6,0,1,0,225.0,none,0,0,1.96,10.9,42.4,2,50.0,partly_cloudy,225.0
UTR-001261,RIDE-213282,UTR-NEWT-1261,2024-02-19,19:53,19,53,Monday,0,0,weekday,2,1,winter,1,0,30,Dhanori,18.5868,73.9034,northeast,residential,8,Bavdhan,18.5195,73.7773,west,residential,15.255,24.095,1.58,21.0+,Sedan,0,4,5,25,527,579.7,527.0,0,1,0,579.5,none,0,0,1.55,13.71,105.4,3,75.0,clear,579.5
UTR-001262,RIDE-559507,UTR-ETSW-1262,2024-06-20,14:27,14,27,Thursday,3,0,weekday,6,2,monsoon,0,0,34,Yerwada,18.5533,73.9008,east,residential,7,Warje,18.4896,73.8089,southwest,residential,12.002,16.718,1.393,16.5-18.0,Sedan,0,4,13,23,372,409.2,372.0,0,0,0,372.0,corporate,1,15,1.34,17.81,56.3,1,25.0,light_rain,316.0
UTR-001263,RIDE-534130,UTR-NTST-1263,2024-02-27,22:27,22,27,Tuesday,1,0,weekday,2,1,winter,0,1,23,Nigdi,18.663,73.7712,north,residential,44,Katraj,18.4519,73.87,south,transit_hub,25.68,42.875,1.67,21.0+,AC Sedan,1,4,8,57,899,988.9,988.9,1,0,0,1186.5,none,0,0,1.06,17.13,150.2,4,100.0,clear,1186.5
UTR-001264,RIDE-468292,UTR-WTET-1264,2024-06-20,08:19,8,19,Thursday,3,0,weekday,6,2,monsoon,1,0,11,Baner,18.559,73.7868,west,it_suburb,32,Kalyani Nagar,18.5479,73.9008,east,premium_zone,12.081,17.764,1.47,16.5-18.0,Hatchback,0,4,5,26,372,409.2,372.0,0,1,1,470.5,none,0,0,1.75,10.91,97.7,4,100.0,drizzle,470.5
UTR-001265,RIDE-602780,UTR-CTWT-1265,2024-09-16,18:13,18,13,Monday,0,0,weekday,9,3,monsoon,1,0,39,Camp Area,18.5167,73.8808,central,commercial,10,Sus Road,18.5459,73.7713,west,residential,11.992,16.858,1.406,16.5-18.0,Hatchback,0,4,8,23,372,409.2,372.0,0,1,0,409.0,none,0,0,1.62,13.12,77.1,4,100.0,clear,409.0
UTR-001266,RIDE-177289,UTR-NTFN-1266,2024-01-22,09:09,9,9,Monday,0,0,holiday,1,1,winter,1,0,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,26,Dehu Road,18.6823,73.7481,far_north,residential,8.592,10.959,1.275,10.5-12.0,AC Sedan,1,4,5,14,248,272.8,272.8,0,1,0,300.0,none,0,0,1.61,15.21,43.2,2,50.0,partly_cloudy,300.0
UTR-001267,RIDE-434198,UTR-FENW-1267,2024-03-18,18:08,18,8,Monday,0,0,weekday,3,1,summer,1,0,41,Manjri,18.5012,73.9558,far_east,residential,14,Balewadi,18.5793,73.778,northwest,residential,20.658,29.435,1.425,21.0+,Electric Cab,1,4,4,35,620,682.0,682.0,0,1,0,750.0,none,0,0,1.77,11.55,152.9,1,25.0,clear,750.0
UTR-001268,RIDE-177804,UTR-ETNE-1268,2024-01-25,18:47,18,47,Thursday,3,0,weekday,1,1,winter,1,0,37,Magarpatta,18.5122,73.9284,east,it_hub,30,Dhanori,18.5868,73.9034,northeast,residential,8.704,12.103,1.391,12.0-13.5,Sedan,0,4,12,12,279,306.9,279.0,0,1,0,307.0,none,0,0,1.75,10.7,67.9,3,75.0,clear,307.0
UTR-001269,RIDE-493696,UTR-WTNT-1269,2024-05-21,09:24,9,24,Tuesday,1,0,weekday,5,2,summer,1,0,12,Aundh,18.559,73.8078,west,residential,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,7.908,11.291,1.428,10.5-12.0,Hatchback,0,4,6,16,248,272.8,248.0,0,1,0,273.0,none,0,0,1.61,11.73,57.8,3,75.0,hot_sunny,273.0
UTR-001270,RIDE-673619,UTR-CTNT-1270,2024-11-02,10:48,10,48,Saturday,5,1,weekend,11,4,post_monsoon,1,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,25,Dighi,18.6186,73.8562,north,residential,12.987,19.549,1.505,19.5-21.0,Electric Cab,1,4,4,26,434,477.4,477.4,0,1,0,525.0,none,0,0,1.12,21.21,55.3,2,50.0,clear,525.0
UTR-001271,RIDE-743453,UTR-SWFN-1271,2024-02-24,19:38,19,38,Saturday,5,1,weekend,2,1,winter,1,0,7,Warje,18.4896,73.8089,southwest,residential,50,Chakan,18.7621,73.8608,far_north,industrial,30.79,41.869,1.36,21.0+,Auto Rickshaw,0,3,6,47,868,954.8,868.0,0,1,0,955.0,none,0,0,1.02,21.96,114.4,1,33.3,clear,955.0
UTR-001272,RIDE-552275,UTR-STST-1272,2024-05-24,08:10,8,10,Friday,4,0,weekday,5,2,summer,1,0,43,Undri,18.4561,73.9033,south,residential,44,Katraj,18.4519,73.87,south,transit_hub,3.543,4.345,1.226,3.0-4.5,Electric Cab,1,4,4,5,93,102.3,102.3,0,1,0,112.5,none,0,0,1.73,10.85,24.0,4,100.0,hot_sunny,112.5
UTR-001273,RIDE-555292,UTR-NTCT-1273,2024-10-30,14:33,14,33,Wednesday,2,0,holiday,10,4,post_monsoon,0,0,25,Dighi,18.6186,73.8562,north,residential,39,Camp Area,18.5167,73.8808,central,commercial,11.624,16.913,1.455,16.5-18.0,Hatchback,0,4,9,17,372,409.2,372.0,0,0,0,372.0,none,0,0,1.3,14.65,69.3,2,50.0,partly_cloudy,372.0
UTR-001274,RIDE-447177,UTR-WTWT-1274,2024-10-11,13:11,13,11,Friday,4,0,weekday,10,4,post_monsoon,0,0,12,Aundh,18.559,73.8078,west,residential,48,Sus Village,18.5565,73.7613,west,residential,4.91,6.281,1.279,6.0-7.5,AC Sedan,1,4,6,7,155,170.5,170.5,0,0,0,170.5,prime_member,1,10,1.34,18.72,20.1,2,50.0,clear,153.5
UTR-001275,RIDE-529161,UTR-WTNW-1275,2024-03-26,15:27,15,27,Tuesday,1,0,weekday,3,1,summer,0,0,10,Sus Road,18.5459,73.7713,west,residential,47,Mahalunge,18.5774,73.7519,northwest,residential,4.056,5.336,1.315,4.5-6.0,Electric Cab,1,4,3,8,124,136.4,136.4,0,0,0,136.5,none,0,0,1.31,15.6,20.5,2,50.0,hot_sunny,136.5
UTR-001276,RIDE-411847,UTR-SWST-1276,2024-10-13,14:48,14,48,Sunday,6,1,weekend,10,4,post_monsoon,0,0,7,Warje,18.4896,73.8089,southwest,residential,44,Katraj,18.4519,73.87,south,transit_hub,7.688,9.812,1.276,9.0-10.5,AC Sedan,1,4,5,12,217,238.7,238.7,0,0,0,238.5,none,0,0,1.06,16.5,35.7,3,75.0,clear,238.5
UTR-001277,RIDE-511987,UTR-FEET-1277,2024-02-23,18:38,18,38,Friday,4,0,weekday,2,1,winter,1,0,36,Wagholi,18.5619,73.9862,far_east,residential,40,Hadapsar,18.5061,73.9284,east,industrial,8.697,11.382,1.309,10.5-12.0,Sedan,0,4,2,16,248,272.8,248.0,0,1,0,273.0,none,0,0,1.62,13.52,50.5,2,50.0,clear,273.0
UTR-001278,RIDE-614796,UTR-CTST-1278,2024-11-13,22:57,22,57,Wednesday,2,0,weekday,11,4,post_monsoon,0,1,39,Camp Area,18.5167,73.8808,central,commercial,43,Undri,18.4561,73.9033,south,residential,7.144,9.497,1.329,9.0-10.5,AC SUV,1,6,2,13,217,238.7,238.7,1,0,0,286.5,none,0,0,0.95,23.18,24.6,5,83.3,clear,286.5
UTR-001279,RIDE-104000,UTR-FEST-1279,2024-05-13,09:17,9,17,Monday,0,0,weekday,5,2,summer,1,0,36,Wagholi,18.5619,73.9862,far_east,residential,43,Undri,18.4561,73.9033,south,residential,14.656,19.896,1.357,19.5-21.0,Sedan,0,4,12,32,434,477.4,434.0,0,1,0,477.5,prime_member,1,10,1.58,15.78,75.7,2,50.0,hazy,430.0
UTR-001280,RIDE-191884,UTR-NEET-1280,2024-06-25,18:02,18,2,Tuesday,1,0,weekday,6,2,monsoon,1,0,27,Alandi Road,18.6008,73.8652,northeast,residential,33,Koregaon Park,18.5362,73.8938,east,premium_zone,7.79,9.914,1.273,9.0-10.5,Hatchback,0,4,2,14,217,238.7,217.0,0,1,0,238.5,disability,1,50,1.74,10.38,57.3,4,100.0,light_rain,119.0
UTR-001281,RIDE-755455,UTR-CTNW-1281,2024-08-18,08:04,8,4,Sunday,6,1,weekend,8,3,monsoon,1,0,39,Camp Area,18.5167,73.8808,central,commercial,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,20.233,28.541,1.411,21.0+,Auto Rickshaw,0,3,4,26,620,682.0,620.0,0,1,0,682.0,none,0,0,0.69,27.49,62.3,2,66.7,light_rain,682.0
UTR-001282,RIDE-201698,UTR-CTCT-1282,2024-02-12,20:29,20,29,Monday,0,0,weekday,2,1,winter,1,0,39,Camp Area,18.5167,73.8808,central,commercial,1,Pune Railway Station,18.528,73.8742,central,transit_hub,1.436,1.754,1.221,1.5-3.0,Auto Rickshaw,0,3,3,2,62,68.2,62.0,0,1,0,68.0,none,0,0,1.78,11.17,9.4,3,100.0,partly_cloudy,68.0
UTR-001283,RIDE-769191,UTR-ETFN-1283,2024-07-16,07:40,7,40,Tuesday,1,0,weekday,7,3,monsoon,1,0,37,Magarpatta,18.5122,73.9284,east,it_hub,50,Chakan,18.7621,73.8608,far_north,industrial,28.686,44.231,1.542,21.0+,Hatchback,0,4,5,54,930,1023.0,930.0,0,1,0,1023.0,none,0,0,1.69,14.03,189.2,1,25.0,light_rain,1023.0
UTR-001284,RIDE-596574,UTR-WTWT-1284,2024-05-19,20:45,20,45,Sunday,6,1,weekend,5,2,summer,1,0,9,Pashan,18.5361,73.8042,west,residential,48,Sus Village,18.5565,73.7613,west,residential,5.06,6.124,1.21,6.0-7.5,Hatchback,0,4,2,10,155,170.5,155.0,0,1,0,170.5,none,0,0,0.65,28.98,12.7,3,75.0,hazy,170.5
UTR-001285,RIDE-516774,UTR-NEET-1285,2024-12-08,05:15,5,15,Sunday,6,1,weekend,12,4,winter,0,1,28,Vishrantwadi,18.5807,73.8762,northeast,residential,40,Hadapsar,18.5061,73.9284,east,industrial,9.955,13.548,1.361,13.5-15.0,Sedan,0,4,3,14,310,341.0,310.0,1,0,0,372.0,none,0,0,0.77,31.51,25.8,1,25.0,clear,372.0
UTR-001286,RIDE-612855,UTR-NWWT-1286,2024-01-09,14:47,14,47,Tuesday,1,0,weekday,1,1,winter,0,0,14,Balewadi,18.5793,73.778,northwest,residential,48,Sus Village,18.5565,73.7613,west,residential,3.086,3.942,1.277,3.0-4.5,AC SUV,1,6,4,4,93,102.3,102.3,0,0,0,102.5,senior,1,50,1.13,18.85,12.5,4,66.7,clear,51.0
UTR-001287,RIDE-670557,UTR-STST-1287,2024-03-16,07:26,7,26,Saturday,5,1,weekend,3,1,summer,1,0,42,Kondhwa,18.4683,73.8772,south,residential,45,Bibwewadi,18.4844,73.8572,south,residential,2.767,3.195,1.155,3.0-4.5,Sedan,0,4,6,4,93,102.3,93.0,0,1,0,102.5,none,0,0,0.7,33.2,5.8,3,75.0,hot_sunny,102.5
UTR-001288,RIDE-293862,UTR-ETWT-1288,2024-12-11,17:13,17,13,Wednesday,2,0,weekday,12,4,winter,1,0,34,Yerwada,18.5533,73.9008,east,residential,12,Aundh,18.559,73.8078,west,residential,9.824,16.114,1.64,15.0-16.5,Auto Rickshaw,0,3,8,21,341,375.1,341.0,0,1,0,375.0,student,1,50,1.46,14.5,66.7,2,66.7,foggy,187.5
UTR-001289,RIDE-487345,UTR-NWNT-1289,2024-02-20,21:55,21,55,Tuesday,1,0,weekday,2,1,winter,0,0,18,Tathawade,18.6139,73.7601,northwest,residential,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,4.207,5.272,1.253,4.5-6.0,AC SUV,1,6,3,8,124,136.4,136.4,0,0,0,136.5,none,0,0,1.04,24.24,13.0,3,50.0,clear,136.5
UTR-001290,RIDE-376085,UTR-CTNT-1290,2024-06-27,08:20,8,20,Thursday,3,0,weekday,6,2,monsoon,1,0,39,Camp Area,18.5167,73.8808,central,commercial,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,15.197,20.542,1.352,19.5-21.0,Hatchback,0,4,2,21,434,477.4,434.0,0,1,1,549.0,none,0,0,1.71,14.18,86.9,2,50.0,heavy_rain,549.0
UTR-001291,RIDE-337232,UTR-WTNW-1291,2024-07-08,09:43,9,43,Monday,0,0,weekday,7,3,monsoon,1,0,9,Pashan,18.5361,73.8042,west,residential,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,11.019,14.301,1.298,13.5-15.0,AC SUV,1,6,6,14,310,341.0,341.0,0,1,0,375.0,none,0,0,1.97,8.95,95.9,4,66.7,light_rain,375.0
UTR-001292,RIDE-691655,UTR-ETWT-1292,2024-09-17,20:06,20,6,Tuesday,1,0,weekday,9,3,monsoon,1,0,34,Yerwada,18.5533,73.9008,east,residential,48,Sus Village,18.5565,73.7613,west,residential,14.71,20.934,1.423,19.5-21.0,Electric Cab,1,4,2,22,434,477.4,477.4,0,1,1,604.0,senior,1,50,1.42,12.9,97.4,3,75.0,heavy_rain,302.0
UTR-001293,RIDE-830302,UTR-ETFN-1293,2024-03-27,18:05,18,5,Wednesday,2,0,weekday,3,1,summer,1,0,40,Hadapsar,18.5061,73.9284,east,industrial,26,Dehu Road,18.6823,73.7481,far_north,residential,27.294,42.173,1.545,21.0+,AC Sedan,1,4,6,42,899,988.9,988.9,0,1,0,1088.0,none,0,0,1.4,14.17,178.6,1,25.0,clear,1088.0
UTR-001294,RIDE-189870,UTR-FXNT-1294,2024-03-06,12:49,12,49,Wednesday,2,0,weekday,3,1,summer,0,0,49,Talegaon Dabhade,18.7273,73.6739,far_northwest,town,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,17.636,26.349,1.494,21.0+,AC Sedan,1,4,3,45,558,613.8,613.8,0,0,0,614.0,student,1,50,1.13,17.74,89.1,1,25.0,partly_cloudy,307.0
UTR-001295,RIDE-667750,UTR-NWWT-1295,2024-04-25,11:06,11,6,Thursday,3,0,holiday,4,2,summer,0,0,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,9,Pashan,18.5361,73.8042,west,residential,12.325,16.165,1.312,15.0-16.5,AC SUV,1,6,1,19,341,375.1,375.1,0,0,0,375.0,none,0,0,1.24,20.56,47.2,6,100.0,hot_sunny,375.0
UTR-001296,RIDE-718372,UTR-FNNW-1296,2024-04-10,13:27,13,27,Wednesday,2,0,weekday,4,2,summer,0,0,26,Dehu Road,18.6823,73.7481,far_north,residential,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,10.001,15.499,1.55,15.0-16.5,Sedan,0,4,6,15,341,375.1,341.0,0,0,0,341.0,none,0,0,1.05,22.67,41.0,4,100.0,hot_sunny,341.0
UTR-001297,RIDE-981639,UTR-WTNT-1297,2024-06-02,12:20,12,20,Sunday,6,1,weekend,6,2,monsoon,0,0,10,Sus Road,18.5459,73.7713,west,residential,23,Nigdi,18.663,73.7712,north,residential,13.021,20.41,1.567,19.5-21.0,AC Sedan,1,4,4,24,434,477.4,477.4,0,0,1,549.0,none,0,0,1.03,19.07,64.2,2,50.0,heavy_rain,549.0
UTR-001298,RIDE-538967,UTR-WTNT-1298,2024-08-07,11:49,11,49,Wednesday,2,0,weekday,8,3,monsoon,0,0,12,Aundh,18.559,73.8078,west,residential,25,Dighi,18.6186,73.8562,north,residential,8.363,11.356,1.358,10.5-12.0,Sedan,0,4,9,12,248,272.8,248.0,0,0,0,248.0,none,0,0,1.18,20.51,33.2,4,100.0,cloudy,248.0
UTR-001299,RIDE-347088,UTR-NWFN-1299,2024-09-10,13:29,13,29,Tuesday,1,0,weekday,9,3,monsoon,0,0,14,Balewadi,18.5793,73.778,northwest,residential,26,Dehu Road,18.6823,73.7481,far_north,residential,11.878,17.572,1.479,16.5-18.0,Electric Cab,1,4,1,20,372,409.2,409.2,0,0,0,409.0,none,0,0,1.28,16.25,64.9,4,100.0,cloudy,409.0
UTR-001300,RIDE-513982,UTR-STCT-1300,2024-01-15,14:25,14,25,Monday,0,0,weekday,1,1,winter,0,0,42,Kondhwa,18.4683,73.8772,south,residential,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,7.627,9.937,1.303,9.0-10.5,Hatchback,0,4,6,11,217,238.7,217.0,0,0,0,217.0,none,0,0,1.06,17.31,34.4,4,100.0,clear,217.0
UTR-001301,RIDE-698967,UTR-STNT-1301,2024-09-16,17:18,17,18,Monday,0,0,weekday,9,3,monsoon,1,0,43,Undri,18.4561,73.9033,south,residential,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,22.179,35.226,1.588,21.0+,Auto Rickshaw,0,3,2,61,744,818.4,744.0,0,1,1,941.0,corporate,1,15,1.62,15.97,132.3,3,100.0,heavy_rain,800.0
UTR-001302,RIDE-893969,UTR-ETNT-1302,2024-05-26,11:30,11,30,Sunday,6,1,weekend,5,2,summer,0,0,33,Koregaon Park,18.5362,73.8938,east,premium_zone,24,Bhosari,18.6434,73.8467,north,industrial,12.912,18.091,1.401,18.0-19.5,Hatchback,0,4,4,19,403,443.3,403.0,0,0,0,403.0,none,0,0,1.07,16.02,67.8,2,50.0,clear,403.0
UTR-001303,RIDE-275284,UTR-NWNT-1303,2024-10-25,12:06,12,6,Friday,4,0,weekday,10,4,post_monsoon,0,0,19,Rahatani,18.6135,73.7772,northwest,residential,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,2.494,3.45,1.383,3.0-4.5,Sedan,0,4,2,6,93,102.3,93.0,0,0,0,93.0,none,0,0,1.34,12.72,16.3,4,100.0,clear,93.0
UTR-001304,RIDE-232315,UTR-NTNW-1304,2024-02-14,19:11,19,11,Wednesday,2,0,weekday,2,1,winter,1,0,22,Akurdi,18.6481,73.7671,north,residential,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,7.552,10.307,1.365,9.0-10.5,AC Sedan,1,4,6,16,217,238.7,238.7,0,1,0,262.5,none,0,0,1.72,13.73,45.0,2,50.0,cloudy,262.5
UTR-001305,RIDE-816308,UTR-NTNE-1305,2024-04-26,14:27,14,27,Friday,4,0,weekday,4,2,summer,0,0,22,Akurdi,18.6481,73.7671,north,residential,30,Dhanori,18.5868,73.9034,northeast,residential,15.898,20.01,1.259,19.5-21.0,Auto Rickshaw,0,3,2,29,434,477.4,434.0,0,0,0,434.0,none,0,0,1.07,19.9,60.3,1,33.3,clear,434.0
UTR-001306,RIDE-962520,UTR-CTET-1306,2024-07-22,20:08,20,8,Monday,0,0,weekday,7,3,monsoon,1,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,37,Magarpatta,18.5122,73.9284,east,it_hub,7.188,9.589,1.334,9.0-10.5,Sedan,0,4,5,14,217,238.7,217.0,0,1,0,238.5,none,0,0,1.78,11.64,49.4,4,100.0,clear,238.5
UTR-001307,RIDE-370413,UTR-FENE-1307,2024-07-22,12:04,12,4,Monday,0,0,weekday,7,3,monsoon,0,0,36,Wagholi,18.5619,73.9862,far_east,residential,30,Dhanori,18.5868,73.9034,northeast,residential,9.156,14.121,1.542,13.5-15.0,Sedan,0,4,4,18,310,341.0,310.0,0,0,0,310.0,none,0,0,1.19,16.89,50.2,2,50.0,light_rain,310.0
UTR-001308,RIDE-946561,UTR-NEST-1308,2024-05-25,08:26,8,26,Saturday,5,1,weekend,5,2,summer,1,0,30,Dhanori,18.5868,73.9034,northeast,residential,44,Katraj,18.4519,73.87,south,transit_hub,15.408,25.321,1.643,21.0+,Sedan,0,4,4,34,527,579.7,527.0,0,1,0,579.5,none,0,0,0.66,38.2,39.8,3,75.0,partly_cloudy,579.5
UTR-001309,RIDE-683390,UTR-ETNW-1309,2024-09-24,07:04,7,4,Tuesday,1,0,weekday,9,3,monsoon,1,0,35,Kharadi,18.5519,73.9439,east,it_hub,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,24.003,39.36,1.64,21.0+,Sedan,0,4,1,40,837,920.7,837.0,0,1,0,920.5,prime_member,1,10,2.1,9.5,248.6,1,25.0,light_rain,828.5
UTR-001310,RIDE-998235,UTR-NTNT-1310,2024-11-04,07:06,7,6,Monday,0,0,weekday,11,4,post_monsoon,1,0,22,Akurdi,18.6481,73.7671,north,residential,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,3.998,4.768,1.193,4.5-6.0,Electric Cab,1,4,4,4,124,136.4,136.4,0,1,0,150.0,none,0,0,1.52,13.22,21.6,4,100.0,clear,150.0
UTR-001311,RIDE-112964,UTR-NWST-1311,2024-10-23,11:33,11,33,Wednesday,2,0,holiday,10,4,post_monsoon,0,0,14,Balewadi,18.5793,73.778,northwest,residential,44,Katraj,18.4519,73.87,south,transit_hub,17.169,28.769,1.676,21.0+,AC SUV,1,6,4,44,620,682.0,682.0,0,0,0,682.0,none,0,0,1.07,21.71,79.5,3,50.0,cloudy,682.0
UTR-001312,RIDE-256911,UTR-NWFN-1312,2024-11-19,16:49,16,49,Tuesday,1,0,weekday,11,4,post_monsoon,0,0,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,26,Dehu Road,18.6823,73.7481,far_north,residential,9.181,13.545,1.475,13.5-15.0,Hatchback,0,4,5,15,310,341.0,310.0,0,0,0,310.0,none,0,0,1.16,21.61,37.6,4,100.0,partly_cloudy,310.0
UTR-001313,RIDE-710981,UTR-FEST-1313,2024-04-04,19:57,19,57,Thursday,3,0,weekday,4,2,summer,1,0,41,Manjri,18.5012,73.9558,far_east,residential,43,Undri,18.4561,73.9033,south,residential,7.47,11.314,1.515,10.5-12.0,Hatchback,0,4,1,11,248,272.8,248.0,0,1,0,273.0,none,0,0,1.76,12.19,55.7,2,50.0,hot_sunny,273.0
UTR-001314,RIDE-690016,UTR-CTET-1314,2024-10-13,09:49,9,49,Sunday,6,1,weekend,10,4,post_monsoon,1,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,32,Kalyani Nagar,18.5479,73.9008,east,premium_zone,6.609,8.843,1.338,7.5-9.0,Auto Rickshaw,0,3,6,9,186,204.6,186.0,0,1,0,204.5,none,0,0,0.8,24.6,21.6,1,33.3,clear,204.5
UTR-001315,RIDE-661652,UTR-CTNW-1315,2024-10-13,18:02,18,2,Sunday,6,1,weekend,10,4,post_monsoon,1,0,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,19,Rahatani,18.6135,73.7772,northwest,residential,11.803,17.457,1.479,16.5-18.0,AC Sedan,1,4,1,18,372,409.2,409.2,0,1,0,450.0,none,0,0,1.1,15.48,67.7,1,25.0,clear,450.0
UTR-001316,RIDE-376967,UTR-CTET-1316,2024-10-22,10:40,10,40,Tuesday,1,0,weekday,10,4,post_monsoon,1,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,31,Viman Nagar,18.5679,73.9143,east,it_suburb,9.237,11.45,1.24,10.5-12.0,Electric Cab,1,4,3,14,248,272.8,272.8,0,1,0,300.0,none,0,0,1.84,13.58,50.6,3,75.0,clear,300.0
UTR-001317,RIDE-699809,UTR-WTCT-1317,2024-01-18,07:42,7,42,Thursday,3,0,weekday,1,1,winter,1,0,48,Sus Village,18.5565,73.7613,west,residential,39,Camp Area,18.5167,73.8808,central,commercial,13.353,17.75,1.329,16.5-18.0,Hatchback,0,4,2,24,372,409.2,372.0,0,1,0,409.0,none,0,0,1.58,12.84,82.9,4,100.0,foggy,409.0
UTR-001318,RIDE-388792,UTR-ETFE-1318,2024-03-06,07:20,7,20,Wednesday,2,0,holiday,3,1,summer,1,0,34,Yerwada,18.5533,73.9008,east,residential,41,Manjri,18.5012,73.9558,far_east,residential,8.197,9.894,1.207,9.0-10.5,AC Sedan,1,4,3,12,217,238.7,238.7,0,1,0,262.5,corporate,1,15,1.82,9.53,62.3,4,100.0,hot_sunny,223.0
UTR-001319,RIDE-738221,UTR-WTCT-1319,2024-01-15,17:23,17,23,Monday,0,0,weekday,1,1,winter,1,0,11,Baner,18.559,73.7868,west,it_suburb,5,FC Road,18.5225,73.8423,central,commercial,7.121,9.55,1.341,9.0-10.5,AC Sedan,1,4,4,9,217,238.7,238.7,0,1,0,262.5,none,0,0,1.72,12.61,45.4,4,100.0,clear,262.5
UTR-001320,RIDE-447596,UTR-NENT-1320,2024-06-16,10:14,10,14,Sunday,6,1,weekend,6,2,monsoon,1,0,27,Alandi Road,18.6008,73.8652,northeast,residential,25,Dighi,18.6186,73.8562,north,residential,2.195,3.136,1.429,3.0-4.5,Hatchback,0,4,2,4,93,102.3,93.0,0,1,0,102.5,corporate,1,15,1.01,21.75,8.7,4,100.0,clear,87.0
UTR-001321,RIDE-151685,UTR-NEFE-1321,2024-02-13,08:46,8,46,Tuesday,1,0,weekday,2,1,winter,1,0,27,Alandi Road,18.6008,73.8652,northeast,residential,41,Manjri,18.5012,73.9558,far_east,residential,14.624,23.706,1.621,21.0+,AC Sedan,1,4,1,23,496,545.6,545.6,0,1,0,600.0,disability,1,50,1.45,13.61,104.5,2,50.0,clear,300.0
UTR-001322,RIDE-490532,UTR-NWET-1322,2024-11-07,08:46,8,46,Thursday,3,0,weekday,11,4,post_monsoon,1,0,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,37,Magarpatta,18.5122,73.9284,east,it_hub,21.909,39.403,1.798,21.0+,Sedan,0,4,7,40,837,920.7,837.0,0,1,0,920.5,none,0,0,1.85,13.1,180.5,4,100.0,clear,920.5
UTR-001323,RIDE-932204,UTR-WTET-1323,2024-04-20,12:45,12,45,Saturday,5,1,weekend,4,2,summer,0,0,6,Kothrud Depot,18.5074,73.8077,west,pickup_point,32,Kalyani Nagar,18.5479,73.9008,east,premium_zone,10.799,15.236,1.411,15.0-16.5,Hatchback,0,4,9,26,341,375.1,341.0,0,0,0,341.0,none,0,0,1.18,16.18,56.5,1,25.0,hot_sunny,341.0
UTR-001324,RIDE-983788,UTR-CTET-1324,2024-12-17,13:47,13,47,Tuesday,1,0,weekday,12,4,winter,0,0,4,Deccan Gymkhana,18.5186,73.8461,central,commercial,34,Yerwada,18.5533,73.9008,east,residential,6.939,9.432,1.359,9.0-10.5,AC SUV,1,6,1,9,217,238.7,238.7,0,0,0,238.5,none,0,0,1.21,18.14,31.2,3,50.0,clear,238.5
UTR-001325,RIDE-818119,UTR-WTNT-1325,2024-01-20,10:31,10,31,Saturday,5,1,weekend,1,1,winter,1,0,6,Kothrud Depot,18.5074,73.8077,west,pickup_point,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,12.775,20.132,1.576,19.5-21.0,AC SUV,1,6,4,28,434,477.4,477.4,0,1,0,525.0,none,0,0,1.16,15.25,79.2,4,66.7,clear,525.0
